No,channel_1,,channel_2,,channel_3,,channel_4,,channel_5,,channel_6,,channel_7,,channel_8,,channel_9,,channel_10,,output,label
2731,22.98666,22.979765,22.979765,27.130367,27.130608,27.130608,27.85151,27.85157,27.85157,28.55372,10.000024,10.000022,10.000022,15.216181,15.216759,15.216759,17.676476,17.67698,17.67698,19.55807,37.41186,37.6
2732,21.378368,21.363245,21.363245,26.609194,26.609467,26.609467,27.623714,27.623764,27.623764,28.624731,5.000036,5.0000324,5.0000324,12.193616,12.194204,12.194204,15.536352,15.537182,15.537182,17.98124,37.556458,37.6
2733,16.305231,16.295406,16.295406,21.406637,21.406183,21.406183,22.104105,22.103882,22.103882,22.56192,2.99e-05,2.69e-05,2.69e-05,6.543488,6.5404263,6.5404263,9.595364,9.59454,9.59454,11.68701,37.189682,37.4
2734,33.38225,33.3805,33.3805,34.36798,34.368347,34.368347,34.51294,34.513012,34.513012,34.693542,30.000006,30.000006,30.000006,31.326315,31.326578,31.326578,31.949287,31.949379,31.949379,32.43821,37.666924,37.0
2735,38.76659,38.767395,38.767395,38.422047,38.422016,38.422016,38.381958,38.38202,38.38202,38.323452,39.999996,39.999996,39.999996,39.499832,39.499756,39.499756,39.265182,39.265182,39.265182,39.077522,37.897385,37.6
2736,24.79301,24.78816,24.78816,27.324028,27.324257,27.324257,27.69619,27.696154,27.696154,27.952793,15.000016,15.000015,15.000015,18.642376,18.642622,18.642622,20.356852,20.356846,20.356846,21.635006,37.33254,37.4
2737,38.62441,38.6255,38.6255,38.269093,38.268185,38.268185,38.210896,38.211006,38.211006,38.126408,39.999996,39.999996,39.999996,39.438457,39.43846,39.43846,39.16267,39.162624,39.162624,38.937847,37.880424,37.4
2738,22.756336,22.746937,22.746937,26.861477,26.86169,26.86169,27.36944,27.369383,27.369383,27.720263,10.000024,10.000022,10.000022,15.456963,15.457383,15.457383,17.892366,17.892454,17.892454,19.633635,37.396015,38.0
2739,23.949102,23.937523,23.937523,28.101862,28.102081,28.102081,29.068563,29.068575,29.068575,30.022942,10.000025,10.000022,10.000022,15.8966675,15.897182,15.897182,18.758125,18.758945,18.758945,20.989021,37.51374,37.8
2740,36.419437,36.418438,36.418438,36.816883,36.81767,36.81767,36.876022,36.87593,36.87593,36.959816,35.000004,35.000004,35.000004,35.571358,35.571365,35.571365,35.846638,35.846684,35.846684,36.068253,37.827297,37.8
2741,31.057556,31.052492,31.052492,32.833344,32.83371,32.83371,33.02457,33.02452,33.02452,33.16784,25.000011,25.00001,25.00001,27.606697,27.606955,27.606955,28.758835,28.75882,28.75882,29.591133,37.625156,37.6
2742,25.502377,25.493578,25.493578,28.640186,28.640223,28.640223,29.015806,29.015856,29.015856,29.270512,15.000019,15.000017,15.000017,19.499624,19.499924,19.499924,21.520172,21.520596,21.520596,22.970793,37.470055,37.2
2743,18.000526,17.988953,17.988953,23.421291,23.41782,23.41782,24.540163,24.54451,24.54451,25.650635,4.29e-05,3.86e-05,3.86e-05,7.14691,7.1421757,7.1421757,10.512875,10.594775,10.594775,13.228917,37.419758,37.8
2744,33.44693,33.445236,33.445236,34.31355,34.313786,34.313786,34.400433,34.400475,34.400475,34.477615,30.000006,30.000006,30.000006,31.277521,31.277588,31.277588,31.877678,31.877739,31.877739,32.32555,37.65753,37.6
2745,20.21879,20.205917,20.205917,24.99823,24.998423,24.998423,25.580664,25.5808,25.5808,25.95537,5.000028,5.0000253,5.0000253,11.6109705,11.611635,11.611635,14.572558,14.573313,14.573313,16.561897,37.39513,37.6
2746,30.840677,30.83768,30.83768,32.477894,32.47809,32.47809,32.793198,32.7933,32.7933,33.13248,25.00001,25.00001,25.00001,27.2548,27.254992,27.254992,28.32986,28.330011,28.330011,29.179382,37.590755,37.2
2747,19.88934,19.878616,19.878616,24.244377,24.244715,24.244715,24.819977,24.819893,24.819893,25.18808,5.000026,5.000024,5.000024,11.086945,11.087228,11.087228,13.869824,13.870083,13.870083,15.774994,37.3144,37.8
2748,38.477036,38.477943,38.477943,38.020363,38.019722,38.019722,37.982613,37.982674,37.982674,37.9186,39.999996,39.999996,39.999996,39.37531,39.375286,39.375286,39.089172,39.08912,39.08912,38.864483,37.854145,37.0
2749,30.714327,30.710493,30.710493,32.497616,32.49801,32.49801,32.69743,32.69739,32.69739,32.84912,25.000011,25.00001,25.00001,27.403603,27.403812,27.403812,28.47046,28.470453,28.470453,29.245094,37.59127,37.4
2750,22.391388,22.38309,22.38309,26.241245,26.241434,26.241434,26.73904,26.738989,26.738989,27.081226,10.000023,10.00002,10.00002,15.125251,15.125626,15.125626,17.44869,17.448782,17.448782,19.123404,37.33664,37.6
2751,38.692013,38.692696,38.692696,38.31221,38.31219,38.31219,38.27485,38.2749,38.2749,38.222477,39.999996,39.999996,39.999996,39.475674,39.475582,39.475582,39.23512,39.235123,39.235123,39.04547,37.885906,37.4
2752,38.629253,38.630398,38.630398,38.216217,38.215313,38.215313,38.17367,38.173782,38.173782,38.104977,39.999996,39.999996,39.999996,39.402157,39.402172,39.402172,39.127003,39.12694,39.12694,38.908463,37.874817,37.4
2753,36.264473,36.263573,36.263573,36.622185,36.622192,36.622192,36.639606,36.639507,36.639507,36.656094,35.000004,35.000004,35.000004,35.51459,35.514637,35.514637,35.747562,35.74756,35.74756,35.91947,37.805077,37.6
2754,17.548605,17.539173,17.539173,22.229685,22.22976,22.22976,23.42382,23.423927,23.423927,24.593735,3.92e-05,3.53e-05,3.53e-05,6.4862146,6.4866357,6.4866357,9.744791,9.745318,9.745318,12.244486,37.29264,37.4
2755,22.6824,22.671682,22.671682,26.638235,26.638393,26.638393,27.111568,27.111517,27.111517,27.434187,10.000024,10.000021,10.000021,15.529009,15.529425,15.529425,17.984571,17.984663,17.984663,19.732004,37.38023,37.0
2756,30.458483,30.45533,30.45533,31.90842,31.9087,31.9087,32.09201,32.091976,32.091976,32.225704,25.00001,25.000008,25.000008,27.10794,27.108086,27.108086,28.084148,28.084143,28.084143,28.806282,37.52684,37.0
2757,26.165157,26.156605,26.156605,29.329819,29.33011,29.33011,30.108175,30.108086,30.108086,30.880995,15.000019,15.000017,15.000017,19.577232,19.577662,19.577662,21.816813,21.816893,21.816893,23.58304,37.542274,37.4
2758,27.720272,27.715614,27.715614,30.150928,30.151201,30.151201,30.434214,30.434269,30.434269,30.647167,20.000015,20.000013,20.000013,23.192728,23.19315,23.19315,24.613663,24.61379,24.61379,25.645061,37.48145,37.2
2759,25.52216,25.513796,25.513796,28.88434,28.884403,28.884403,29.28478,29.284847,29.284847,29.55968,15.00002,15.000018,15.000018,19.57144,19.571764,19.571764,21.602404,21.602856,21.602856,23.055668,37.49479,37.6
2760,31.100481,31.095432,31.095432,32.86322,32.863277,32.863277,33.25271,33.252747,33.252747,33.661343,25.000011,25.00001,25.00001,27.597713,27.598003,27.598003,28.829128,28.829283,28.829283,29.799429,37.633392,37.0
2761,33.67834,33.67613,33.67613,34.83054,34.83087,34.83087,34.926083,34.926136,34.926136,35.01794,30.000008,30.000006,30.000006,31.516321,31.516474,31.516474,32.19278,32.19286,32.19286,32.685963,37.71569,38.0
2762,36.2659,36.265026,36.265026,36.591423,36.591442,36.591442,36.606606,36.606514,36.606514,36.621796,35.000004,35.000004,35.000004,35.49679,35.496834,35.496834,35.72605,35.726048,35.726048,35.896633,37.80159,37.6
2763,33.46705,33.46476,33.46476,34.504505,34.469555,34.469555,34.655632,34.656013,34.656013,34.854645,30.000006,30.000006,30.000006,31.419508,31.41249,31.41249,32.082977,32.079277,32.079277,32.603867,37.68047,37.0
2764,26.544437,26.53463,26.53463,30.292437,30.29279,30.29279,30.990862,30.990818,30.990818,31.691925,15.000022,15.000019,15.000019,20.121384,20.121887,20.121887,22.480953,22.481058,22.481058,24.288658,37.633755,38.0
2765,36.301918,36.301052,36.301052,36.712063,36.7121,36.7121,36.757694,36.757633,36.757633,36.819454,35.000004,35.000004,35.000004,35.54747,35.54757,35.54757,35.797134,35.79713,35.79713,35.993187,37.81569,37.6
2766,20.063162,20.054409,20.054409,24.700607,24.70121,24.70121,25.556795,25.556723,25.556723,26.399925,5.000032,5.000029,5.000029,10.975657,10.975947,10.975947,13.735209,13.734983,13.734983,15.846136,37.349594,37.0
2767,25.313263,25.306417,25.306417,28.384119,28.384417,28.384417,28.776716,28.776678,28.776678,29.052261,15.000018,15.000017,15.000017,19.214508,19.214863,19.214863,21.11512,21.115114,21.115114,22.50338,37.44184,37.8
2768,30.7936,30.790562,30.790562,32.524403,32.524815,32.524815,32.732643,32.7326,32.7326,32.890068,25.000011,25.00001,25.00001,27.3034,27.303617,27.303617,28.348715,28.348703,28.348703,29.11727,37.593407,38.0
2769,33.519905,33.517467,33.517467,34.432472,34.43292,34.43292,34.498753,34.4988,34.4988,34.57238,30.000006,30.000006,30.000006,31.386578,31.386663,31.386663,32.02579,32.025856,32.025856,32.496944,37.671078,37.4
2770,33.997433,33.994514,33.994514,35.208122,35.20836,35.20836,35.42118,35.4212,35.4212,35.656612,30.000008,30.000006,30.000006,31.687626,31.687748,31.687748,32.471645,32.47168,32.47168,33.085285,37.758415,38.0
2771,22.127087,22.120691,22.120691,25.85356,25.853771,25.853771,26.363726,26.363678,26.363678,26.71679,10.000022,10.00002,10.00002,14.813155,14.813506,14.813506,17.027958,17.02805,17.02805,18.639626,37.294605,38.0
2772,31.58257,31.576988,31.576988,33.687084,33.687286,33.687286,34.05678,34.056866,34.056866,34.450672,25.000011,25.000011,25.000011,27.935534,27.935984,27.935984,29.265862,29.26605,29.26605,30.291597,37.71989,38.0
2773,35.999565,35.998734,35.998734,36.29839,36.298355,36.298355,36.308258,36.308075,36.308075,36.31687,35.0,35.0,35.0,35.42772,35.427742,35.427742,35.617817,35.617825,35.617825,35.7566,37.770657,37.0
2774,18.856491,18.841412,18.841412,24.204874,24.205034,24.205034,25.567064,25.567076,25.567076,26.884136,4.33e-05,3.9e-05,3.9e-05,7.6745167,7.6749697,7.6749697,11.457653,11.4581,11.4581,14.317666,37.513042,38.0
2775,20.348259,20.339888,20.339888,24.408258,24.40871,24.40871,25.4382,25.438131,25.438131,26.458838,5.00003,5.000027,5.000027,10.673239,10.673957,10.673957,13.521801,13.522252,13.522252,15.78674,37.324913,37.6
2776,19.745457,19.736069,19.736069,23.687943,23.688213,23.688213,24.253153,24.253077,24.253077,24.612709,5.000025,5.0000224,5.0000224,10.7100725,10.710315,10.710315,13.389594,13.389814,13.389814,15.252801,37.257122,38.0
2777,18.998287,18.982508,18.982508,24.189692,24.189682,24.189682,25.678762,25.678953,25.678953,27.116032,4.28e-05,3.85e-05,3.85e-05,7.7290754,7.7295084,7.7295084,11.529852,11.531517,11.531517,14.659866,37.513607,37.8
2778,33.735626,33.73314,33.73314,34.878326,34.87874,34.87874,34.96627,34.966316,34.966316,35.055325,30.000008,30.000006,30.000006,31.547821,31.547989,31.547989,32.238968,32.239044,32.239044,32.742043,37.720695,38.0
2779,28.39097,28.3848,28.3848,31.070318,31.070633,31.070633,31.54142,31.541443,31.541443,32.025402,20.000015,20.000013,20.000013,23.604979,23.605272,23.605272,25.253656,25.253714,25.253714,26.53096,37.58595,37.0
2780,28.808168,28.801428,28.801428,31.278425,31.278734,31.278734,31.878998,31.878967,31.878967,32.486332,20.000015,20.000013,20.000013,23.622795,23.623152,23.623152,25.373579,25.37361,25.37361,26.767279,37.608124,37.6
2781,38.95111,38.951916,38.951916,38.66135,38.66132,38.66132,38.623135,38.623226,38.623226,38.569225,40.0,40.0,40.0,39.565968,39.565926,39.565926,39.358566,39.358562,39.358562,39.191772,37.922783,38.0
2782,34.043564,34.0404,34.0404,35.233643,35.2339,35.2339,35.464775,35.464783,35.464783,35.719234,30.000008,30.000006,30.000006,31.712187,31.712318,31.712318,32.517464,32.517494,32.517494,33.15178,37.761284,38.0
2783,38.547913,38.548943,38.548943,38.14722,38.14642,38.14642,38.100468,38.100555,38.100555,38.024364,39.999996,39.999996,39.999996,39.408375,39.408367,39.408367,39.127525,39.127476,39.127476,38.901787,37.86752,37.2
2784,36.43351,36.432552,36.432552,36.88253,36.882538,36.882538,36.908787,36.908703,36.908703,36.933567,35.000004,35.000004,35.000004,35.60135,35.601433,35.601433,35.867474,35.867466,35.867466,36.062862,37.833042,38.0
2785,23.717175,23.707195,23.707195,27.912466,27.912714,27.912714,28.782017,28.782026,28.782026,29.649944,10.000025,10.000022,10.000022,15.686251,15.686819,15.686819,18.410074,18.410568,18.410568,20.524176,37.48939,38.0
2786,33.97632,33.97295,33.97295,35.227264,35.227524,35.227524,35.442013,35.442028,35.442028,35.68031,30.000008,30.000008,30.000008,31.76427,31.764393,31.764393,32.57086,32.5709,32.5709,33.19747,37.760914,37.8
2787,27.890274,27.88461,27.88461,30.134624,30.134699,30.134699,30.40378,30.40382,30.40382,30.598482,20.000013,20.000013,20.000013,23.235405,23.235838,23.235838,24.692415,24.692526,24.692526,25.751581,37.47731,37.0
2788,21.124004,21.11137,21.11137,25.803051,25.80331,25.80331,26.875326,26.875309,26.875309,27.93136,5.000033,5.00003,5.00003,11.545806,11.546362,11.546362,14.724595,14.725058,14.725058,17.111988,37.47132,37.8
2789,21.134457,21.122,21.122,25.644438,25.644655,25.644655,26.767036,26.76706,26.76706,27.866116,5.0000324,5.000029,5.000029,11.442686,11.443154,11.443154,14.620426,14.621252,14.621252,17.027208,37.45545,37.8
2790,38.821976,38.822586,38.822586,38.493877,38.493908,38.493908,38.4753,38.47539,38.47539,38.460823,39.999996,39.999996,39.999996,39.536736,39.536705,39.536705,39.3259,39.3259,39.3259,39.168793,37.90603,37.6
2791,23.098051,23.090593,23.090593,26.623472,26.623657,26.623657,27.51931,27.51933,27.51933,28.411278,10.000022,10.00002,10.00002,14.961855,14.962333,14.962333,17.452753,17.453205,17.453205,19.434818,37.364223,37.4
2792,26.02686,26.01893,26.01893,29.255629,29.256105,29.256105,29.969751,29.969688,29.969688,30.686438,15.000019,15.000017,15.000017,19.512484,19.512896,19.512896,21.68728,21.687468,21.687468,23.391651,37.533913,37.4
2793,21.1002,21.087332,21.087332,26.09404,26.094313,26.094313,27.085894,27.085913,27.085913,28.06525,5.0000343,5.000031,5.000031,11.740904,11.741499,11.741499,14.925479,14.925999,14.925999,17.277975,37.50018,37.8
2794,22.043665,22.037313,22.037313,25.743303,25.74351,25.74351,26.249626,26.24958,26.24958,26.599943,10.000022,10.00002,10.00002,14.779716,14.780061,14.780061,16.97937,16.979464,16.979464,18.58006,37.284756,37.8
2795,31.328495,31.323542,31.323542,33.220745,33.2209,33.2209,33.59547,33.59554,33.59554,33.99397,25.000011,25.00001,25.00001,27.691984,27.692333,27.692333,28.948872,28.94904,28.94904,29.932629,37.67105,37.6
2796,25.986183,25.978968,25.978968,29.186274,29.186586,29.186586,29.878458,29.878416,29.878416,30.574965,15.000019,15.000017,15.000017,19.410364,19.410755,19.410755,21.538084,21.538177,21.538177,23.206379,37.524975,37.6
2797,36.323868,36.32311,36.32311,36.67318,36.673176,36.673176,36.696823,36.696747,36.696747,36.71697,35.000004,35.000004,35.000004,35.509106,35.509155,35.509155,35.744366,35.74436,35.74436,35.920044,37.810246,37.8
2798,18.404358,18.390194,18.390194,23.984632,23.984766,23.984766,25.176714,25.176798,25.176798,26.346523,4.4e-05,3.96e-05,3.96e-05,7.594644,7.5951333,7.5951333,11.230911,11.231473,11.231473,13.940589,37.485405,37.6
2799,36.027615,36.026836,36.026836,36.314648,36.314682,36.314682,36.361412,36.361324,36.361324,36.420723,35.0,35.0,35.0,35.42003,35.420067,35.420067,35.623863,35.623863,35.623863,35.788048,37.77329,37.0
2800,26.033072,26.02667,26.02667,29.104803,29.105127,29.105127,29.810535,29.810492,29.810492,30.520931,15.000019,15.000017,15.000017,19.267643,19.268024,19.268024,21.358797,21.358883,21.358883,23.011724,37.513813,38.0
2801,38.98179,38.982395,38.982395,38.68114,38.681152,38.681152,38.651836,38.651913,38.651913,38.611412,40.0,40.0,40.0,39.58385,39.583817,39.583817,39.391953,39.39195,39.39195,39.240887,37.9252,38.0
2802,33.524437,33.522404,33.522404,34.458546,34.4587,34.4587,34.65982,34.659847,34.659847,34.879963,30.000006,30.000006,30.000006,31.360582,31.360624,31.360624,32.02211,32.02215,32.02215,32.551983,37.676025,37.2
2803,22.182167,22.17484,22.17484,25.949043,25.949238,25.949238,26.449675,26.449627,26.449627,26.794895,10.000022,10.00002,10.00002,14.939072,14.939429,14.939429,17.19482,17.194914,17.194914,18.828377,37.306835,37.6
2804,23.22618,23.216484,23.216484,27.39483,27.39504,27.39504,28.20124,28.201284,28.201284,29.006468,10.000025,10.000022,10.000022,15.563711,15.564284,15.564284,18.194836,18.19539,18.19539,20.224854,37.446465,37.0
2805,20.27429,20.261986,20.261986,24.36451,24.364668,24.364668,24.899282,24.899357,24.899357,25.249403,5.0000257,5.0000234,5.0000234,11.206167,11.206725,11.206725,14.093504,14.094119,14.094119,16.07435,37.33683,37.6
2806,24.787508,24.782354,24.782354,27.768566,27.768892,27.768892,28.160992,28.160963,28.160963,28.441284,15.000018,15.000016,15.000016,18.8969,18.897182,18.897182,20.666807,20.666817,20.666817,21.967012,37.379673,37.4
2807,38.54987,38.55092,38.55092,38.11896,38.118164,38.118164,38.07854,38.078625,38.078625,38.009857,39.999996,39.999996,39.999996,39.38992,39.389915,39.389915,39.10828,39.108223,39.108223,38.88503,37.864475,37.2
2808,30.714981,30.71084,30.71084,32.383198,32.383537,32.383537,32.57311,32.57307,32.57307,32.714314,25.00001,25.00001,25.00001,27.375029,27.375225,27.375225,28.439844,28.439835,28.439835,29.214987,37.578075,37.2
2809,36.375484,36.374413,36.374413,36.784218,36.78424,36.78424,36.801502,36.801403,36.801403,36.820213,35.000004,35.000004,35.000004,35.580006,35.58007,35.58007,35.838024,35.83802,35.83802,36.02711,37.82247,37.8
2810,31.058573,31.054148,31.054148,32.921577,32.921715,32.921715,33.254715,33.254818,33.254818,33.61268,25.000011,25.00001,25.00001,27.568295,27.568558,27.568558,28.753866,28.75404,28.75404,29.676569,37.639515,37.2
2811,28.880651,28.873158,28.873158,31.653019,31.653355,31.653355,32.196968,32.196964,32.196964,32.753006,20.000017,20.000015,20.000015,23.896269,23.896658,23.896658,25.693031,25.693075,25.693075,27.092745,37.647194,37.6
2812,33.573444,33.571648,33.571648,34.51061,34.51075,34.51075,34.707394,34.70742,34.70742,34.922092,30.000006,30.000006,30.000006,31.349424,31.34947,31.34947,32.005955,32.005993,32.005993,32.53161,37.681293,37.4
2813,28.801485,28.794659,28.794659,31.364458,31.364779,31.364779,31.936176,31.93616,31.93616,32.518585,20.000015,20.000013,20.000013,23.680363,23.680721,23.680721,25.430422,25.430458,25.430458,26.813696,37.617054,37.6
2814,22.123566,22.115402,22.115402,26.007542,26.007729,26.007729,26.49954,26.499495,26.499495,26.840067,10.000023,10.00002,10.00002,15.088585,15.088955,15.088955,17.377691,17.377798,17.377798,19.022114,37.316013,37.0
2815,23.082575,23.075672,23.075672,27.145384,27.134336,27.134336,27.880695,27.880419,27.880419,28.610865,10.000024,10.000022,10.000022,15.205626,15.179431,15.179431,17.659266,17.648438,17.648438,19.549896,37.411686,37.8
2816,20.702,20.689373,20.689373,25.714287,25.71453,25.71453,26.649246,26.649292,26.649292,27.571146,5.0000343,5.000031,5.000031,11.668016,11.668621,11.668621,14.780382,14.780955,14.780955,17.062344,37.464027,37.0
2817,26.138065,26.12926,26.12926,29.637344,29.637661,29.637661,30.319729,30.319687,30.319687,31.00532,15.000021,15.000018,15.000018,19.78707,19.78751,19.78751,22.027061,22.027166,22.027166,23.756226,37.572372,37.4
2818,23.268847,23.260122,23.260122,27.165365,27.165573,27.165573,28.017855,28.017883,28.017883,28.869028,10.000024,10.000021,10.000021,15.309802,15.310329,15.310329,17.893261,17.893759,17.893759,19.915867,37.419292,37.4
